company,location,industry,total_laid_off,percentage_laid_off,date,stage,country,funds_raised_millions
1891,126,10,80.0,0.25791719543147207,2020-07-30,0,56,472.0
1182,148,12,80.0,0.25791719543147207,2020-07-29,15,56,13.0
1270,99,1,180.0,0.09,2020-07-28,15,56,649.0
1556,17,12,350.0,0.05,2020-07-27,12,22,1600.0
1843,18,10,75.0,0.72,2020-07-27,5,17,60.18
1215,98,13,80.0,0.25791719543147207,2020-07-27,15,55,29.7
315,148,13,64.0,0.12,2020-07-23,7,56,309.0
1490,80,26,80.0,1.0,2020-07-23,5,23,27.0
931,148,25,960.0,0.06,2020-07-21,0,56,154.0
923,159,10,22.0,0.49,2020-07-20,5,56,15.0
420,17,11,120.0,0.25791719543147207,2020-07-17,7,22,404.6
1476,176,31,80.0,0.25791719543147207,2020-07-16,4,7,22.4
1146,148,20,60.0,0.15,2020-07-15,7,56,251.2
1464,58,31,300.0,0.2,2020-07-14,0,55,197.2
1763,184,21,80.0,0.25791719543147207,2020-07-14,9,56,307.6
1831,148,2,63.0,0.25791719543147207,2020-07-13,1,56,56.0
185,117,18,140.0,0.25791719543147207,2020-07-10,6,22,70.0
1858,164,26,100.0,0.12,2020-07-09,7,46,307.0
1194,117,10,40.0,0.25791719543147207,2020-07-09,0,22,25.6
631,148,10,85.0,0.25791719543147207,2020-07-08,1,56,746.0
1130,126,10,80.0,0.25791719543147207,2020-07-08,1,56,1200.0
1612,126,24,56.0,0.25791719543147207,2020-07-01,6,56,117.0
1425,148,20,18.0,0.25791719543147207,2020-07-01,7,56,38.0
876,148,21,12.0,0.25791719543147207,2020-07-01,6,56,19.0
714,50,2,5.0,0.25791719543147207,2020-07-01,6,56,57.8
637,40,20,17.0,0.05,2020-06-30,6,56,100.8
734,148,25,80.0,0.25791719543147207,2020-06-30,7,56,132.0
850,148,1,400.0,0.07,2020-06-29,8,56,1300.0
215,17,30,130.0,0.22,2020-06-29,7,22,214.2
94,118,30,100.0,0.25791719543147207,2020-06-29,15,17,3600.0
214,148,26,61.0,0.25791719543147207,2020-06-29,15,56,101.6
1086,139,16,20.0,0.25791719543147207,2020-06-29,1,56,214.5
535,60,26,80.0,1.0,2020-06-28,15,56,4.0
255,148,30,80.0,0.25791719543147207,2020-06-27,6,56,1200.0
1506,126,29,80.0,0.25791719543147207,2020-06-25,9,56,228.0
668,8,20,451.0,0.06,2020-06-24,1,56,156.5
1488,126,2,174.0,0.12,2020-06-24,1,56,455.2
1113,48,31,80.0,0.25791719543147207,2020-06-24,9,56,3200.0
677,80,30,430.0,0.09,2020-06-23,9,23,4800.0
1401,8,10,90.0,0.9,2020-06-23,6,56,103.0
445,148,23,6.0,1.0,2020-06-23,3,56,3.0
815,148,10,715.0,0.07,2020-06-22,1,56,18.0
1784,98,24,200.0,0.25791719543147207,2020-06-19,11,55,19500.0
109,126,21,15.0,0.25791719543147207,2020-06-18,5,56,32.0
1078,17,10,40.0,0.25,2020-06-17,2,22,582.0
1176,67,10,1500.0,0.5,2020-06-16,10,22,496.0
686,164,30,360.0,0.05,2020-06-16,12,46,9900.0
1498,148,6,70.0,0.01,2020-06-16,1,56,40.0
1326,102,15,44.0,0.25,2020-06-16,6,56,50.0
389,50,6,80.0,0.11,2020-06-15,0,56,117.0
1522,148,26,80.0,1.0,2020-06-15,5,56,10.0
1689,3,30,225.0,0.25,2020-06-12,1,34,24700.0
1562,148,10,63.0,0.48,2020-06-12,5,56,50.0
1402,165,16,120.0,0.1,2020-06-11,15,6,156.5
219,126,26,3.0,0.27,2020-06-11,3,56,2.0
724,24,21,10.0,0.18,2020-06-10,15,56,156.5
809,176,29,26.0,0.25791719543147207,2020-06-09,15,7,39.6
1601,148,21,46.0,0.08,2020-06-05,7,56,139.0
548,148,10,18.0,0.14,2020-06-05,6,56,106.0
894,148,28,50.0,0.4,2020-06-04,6,56,52.0
237,99,23,39.0,0.14,2020-06-04,4,56,29.0
1157,148,30,80.0,0.25791719543147207,2020-06-04,6,56,75.0
1044,98,10,120.0,0.08,2020-06-03,9,55,324.0
863,148,0,70.0,0.25791719543147207,2020-06-03,15,56,1.0
1500,40,30,40.0,0.21,2020-06-03,7,56,117.0
405,148,10,22.0,0.14,2020-06-03,9,56,120.0
328,18,30,100.0,0.25791719543147207,2020-06-02,0,17,55.0
1356,51,30,40.0,0.02,2020-06-02,2,56,3100.0
630,148,10,14.0,0.15,2020-06-02,6,56,453.0
467,155,6,12.0,0.16,2020-06-02,5,56,58.0
981,126,2,12.0,0.25791719543147207,2020-06-02,0,56,10.0
1520,148,26,1400.0,0.18,2020-06-01,1,56,79.0
980,67,31,350.0,0.1,2020-06-01,1,22,548.0
411,139,24,24.0,0.22,2020-06-01,6,56,24.0
224,148,10,62.0,0.15,2020-05-29,6,56,732.0
944,159,24,32.0,0.6,2020-05-29,4,56,17.0
207,117,2,270.0,0.18,2020-05-28,15,22,224.0
1666,99,30,219.0,0.3,2020-05-28,1,56,340.0
1535,148,2,200.0,0.25791719543147207,2020-05-28,0,56,19.0
416,107,13,36.0,0.08,2020-05-28,8,1,157.0
1611,126,26,20.0,0.25,2020-05-28,4,56,7.0
806,150,7,150.0,0.12,2020-05-27,0,56,89.0
511,46,10,62.0,0.08,2020-05-27,15,5,30.0
1689,17,30,600.0,0.23,2020-05-26,1,22,24700.0
201,50,7,137.0,1.0,2020-05-26,0,56,108.0
22,139,10,50.0,0.25791719543147207,2020-05-26,15,56,207.0
279,67,30,200.0,0.25791719543147207,2020-05-25,7,22,247.0
1586,45,22,21.0,0.25791719543147207,2020-05-22,15,24,156.5
425,184,20,400.0,0.1,2020-05-21,0,56,146.0
1226,39,31,70.0,0.35,2020-05-21,4,22,3.0
660,126,23,18.0,0.36,2020-05-21,4,56,30.0
847,134,30,80.0,0.25791719543147207,2020-05-21,0,16,100.0
1123,17,30,1400.0,0.35,2020-05-20,13,22,3800.0
1393,148,18,300.0,0.18,2020-05-20,9,56,530.0
1517,166,31,221.0,1.0,2020-05-20,5,56,62.0
1479,148,10,112.0,0.07,2020-05-20,2,56,2500.0
1424,17,20,101.0,0.25,2020-05-20,7,22,222.0
811,148,29,39.0,0.06,2020-05-20,7,56,240.0
941,17,26,450.0,0.15,2020-05-19,7,22,157.0
1255,98,31,69.0,0.31,2020-05-19,5,55,88.0
489,98,23,10.0,1.0,2020-05-19,15,55,156.5
477,150,10,80.0,0.25791719543147207,2020-05-19,6,56,252.0
1689,148,30,3000.0,0.13,2020-05-18,1,56,24700.0
38,164,31,1500.0,0.25,2020-05-18,0,46,156.5
1556,17,12,1100.0,0.14,2020-05-18,12,22,1600.0
1784,123,24,100.0,0.2,2020-05-18,11,22,19500.0
1371,148,16,57.0,0.25791719543147207,2020-05-18,8,56,553.0
807,148,17,45.0,0.05,2020-05-18,2,56,156.5
313,173,28,80.0,0.25791719543147207,2020-05-18,0,25,92.0
449,148,16,80.0,0.1,2020-05-18,6,56,63.0
976,127,24,250.0,0.25791719543147207,2020-05-17,15,22,300.0
1865,67,12,520.0,0.13,2020-05-15,13,22,914.0
912,1,10,500.0,0.5,2020-05-15,15,22,200.0
896,148,13,16.0,0.1,2020-05-15,6,56,49.0
988,126,26,80.0,1.0,2020-05-15,3,56,3.0
412,148,30,150.0,0.08,2020-05-14,0,56,5300.0
1296,126,21,80.0,0.4,2020-05-14,0,56,156.5
808,126,20,70.0,0.1,2020-05-14,0,56,116.0
1350,148,30,35.0,0.15,2020-05-14,5,56,73.0
1729,148,10,30.0,0.25791719543147207,2020-05-14,15,56,69.0
1443,148,28,80.0,0.25791719543147207,2020-05-14,7,56,106.0
1813,150,20,80.0,0.25791719543147207,2020-05-14,6,56,375.0
460,148,26,669.0,1.0,2020-05-13,6,56,80.0
1012,83,27,51.0,0.4,2020-05-13,15,5,2.0
859,126,10,25.0,0.18,2020-05-13,15,56,10.0
812,176,23,19.0,0.11,2020-05-13,0,7,156.5
1034,148,6,17.0,0.25791719543147207,2020-05-13,6,56,46.0
159,126,28,80.0,0.25791719543147207,2020-05-13,8,56,111.0
1782,69,11,80.0,1.0,2020-05-13,3,59,1.0
1878,148,22,80.0,0.1,2020-05-13,6,56,574.0
1523,157,10,1300.0,0.2,2020-05-12,1,5,156.5
1855,148,24,73.0,0.5,2020-05-12,5,56,79.0
1032,148,6,65.0,0.19,2020-05-12,5,56,77.0
735,40,25,36.0,0.17,2020-05-12,7,56,52.0
1641,176,7,16.0,0.03,2020-05-12,7,7,104.0
450,129,16,80.0,0.25791719543147207,2020-05-12,0,56,100.0
1222,126,10,80.0,0.25791719543147207,2020-05-12,5,56,47.0
1346,98,10,60.0,0.03,2020-05-11,7,55,837.0
262,126,24,28.0,0.25,2020-05-11,6,56,133.0
1063,126,10,9.0,0.01,2020-05-08,7,56,782.0
835,126,30,500.0,1.0,2020-05-07,0,56,11.0
658,148,25,300.0,0.3,2020-05-07,0,56,204.0
1100,190,10,62.0,0.5,2020-05-07,5,51,78.0
606,24,10,60.0,0.12,2020-05-07,8,56,263.0
1387,6,27,55.0,0.25791719543147207,2020-05-07,7,56,145.0
1577,148,10,28.0,0.23,2020-05-07,6,56,92.0
48,80,31,80.0,1.0,2020-05-07,15,23,156.5
1689,148,30,3700.0,0.14,2020-05-06,1,56,24700.0
1721,24,6,130.0,0.33,2020-05-06,2,56,156.5
591,126,7,100.0,0.25791719543147207,2020-05-06,0,56,15.0
1368,99,20,50.0,0.08,2020-05-06,1,56,60.0
1411,148,6,50.0,0.1,2020-05-06,7,56,283.0
1112,90,10,80.0,0.7,2020-05-06,5,36,170.0
1620,148,6,80.0,0.25791719543147207,2020-05-06,8,56,743.0
42,148,31,1900.0,0.25,2020-05-05,2,56,5400.0
841,148,2,900.0,0.3,2020-05-05,15,56,1500.0
74,126,25,135.0,0.1,2020-05-05,7,56,181.0
1509,126,25,40.0,0.15,2020-05-05,7,56,68.0
1233,171,27,31.0,0.25791719543147207,2020-05-05,6,14,90.0
1810,24,25,25.0,0.1,2020-05-05,6,56,84.0
354,148,16,80.0,0.25791719543147207,2020-05-05,1,56,1000.0
708,148,25,80.0,0.25791719543147207,2020-05-05,6,56,74.0
903,176,15,80.0,0.25791719543147207,2020-05-05,15,7,76.0
419,17,11,800.0,0.16,2020-05-04,7,22,404.0
286,53,30,536.0,0.31,2020-05-04,0,54,771.0
1151,72,10,400.0,0.2,2020-05-04,5,20,175.0
1738,171,28,63.0,0.21,2020-05-04,4,14,7.0
524,115,22,62.0,0.15,2020-05-04,5,7,257.0
466,170,13,60.0,0.3,2020-05-04,5,1,106.0
953,176,27,11.0,0.08,2020-05-04,4,7,11.0
300,148,15,80.0,0.13,2020-05-04,1,56,184.0
1662,56,31,80.0,0.25791719543147207,2020-05-04,0,17,55.0
1651,173,26,120.0,0.1,2020-05-03,7,25,386.0
939,126,22,50.0,0.25791719543147207,2020-05-03,1,56,46.0
1113,98,31,150.0,0.25791719543147207,2020-05-01,9,55,2400.0
1070,126,13,110.0,0.4,2020-05-01,8,56,217.0
417,98,21,95.0,0.32,2020-05-01,5,55,102.0
1397,148,2,80.0,0.8,2020-05-01,4,56,82.0
1756,24,15,70.0,0.25791719543147207,2020-05-01,4,56,10.0
1043,96,10,35.0,0.25791719543147207,2020-05-01,15,41,80.0
1614,126,21,26.0,0.2,2020-05-01,6,56,28.0
121,148,30,80.0,1.0,2020-05-01,0,56,24.0
603,17,31,80.0,0.25791719543147207,2020-05-01,3,22,1.0
239,24,27,100.0,0.25791719543147207,2020-04-30,0,56,32.0
284,24,2,81.0,0.25791719543147207,2020-04-30,0,56,156.0
41,99,0,80.0,0.25791719543147207,2020-04-30,15,56,75.0
371,148,6,80.0,0.25791719543147207,2020-04-30,8,56,660.0
564,148,21,80.0,0.14,2020-04-30,8,56,145.0
1229,159,12,80.0,1.0,2020-04-30,4,56,15.0
964,148,30,982.0,0.17,2020-04-29,1,56,4900.0
1784,148,24,300.0,0.25791719543147207,2020-04-29,11,56,2250.0
852,168,31,160.0,0.08,2020-04-29,0,56,229.0
862,126,12,124.0,0.25791719543147207,2020-04-29,5,56,89.0
928,148,30,80.0,0.13,2020-04-29,7,56,765.0
1646,126,18,24.0,0.1,2020-04-29,7,56,128.0
1833,36,10,80.0,0.25791719543147207,2020-04-29,5,47,23.0
1657,24,31,900.0,0.25,2020-04-28,1,56,3.0
1336,90,10,391.0,0.5,2020-04-28,15,36,156.5
461,98,12,367.0,0.15,2020-04-28,10,55,1500.0
84,148,6,80.0,0.18,2020-04-28,15,56,156.0
1141,99,20,35.0,0.15,2020-04-28,15,56,70.0
1192,148,10,27.0,0.25,2020-04-28,5,56,71.0
1432,99,26,20.0,0.5,2020-04-28,3,56,2.0
468,24,22,80.0,0.25791719543147207,2020-04-28,8,56,436.0
1022,148,10,80.0,0.25,2020-04-28,5,56,37.0
122,148,22,260.0,0.1,2020-04-27,5,56,840.0
827,159,24,20.0,0.2,2020-04-27,4,56,24.0
1304,137,25,80.0,0.7,2020-04-27,3,56,4.0
1113,157,31,500.0,0.25791719543147207,2020-04-25,9,5,2400.0
1524,80,12,250.0,1.0,2020-04-25,4,23,156.5
1540,113,22,30.0,0.2,2020-04-25,5,56,17.0
476,99,30,57.0,0.36,2020-04-24,5,56,88.0
28,176,29,36.0,0.23,2020-04-24,5,7,60.0
1687,40,20,19.0,0.3,2020-04-24,4,56,7.0
923,159,10,18.0,0.22,2020-04-24,5,56,15.0
748,18,31,15.0,0.25,2020-04-24,5,17,30.0
1790,148,15,10.0,0.33,2020-04-24,5,56,29.0
830,40,2,6.0,0.21,2020-04-24,15,56,12.0
1680,157,7,4.0,1.0,2020-04-24,4,5,2.0
316,126,21,80.0,0.25791719543147207,2020-04-24,0,56,54.0
667,98,10,80.0,0.25791719543147207,2020-04-24,8,55,122.0
1521,51,26,100.0,0.12,2020-04-23,6,56,160.0
1848,148,13,87.0,0.15,2020-04-23,6,56,583.0
1454,126,6,80.0,0.09,2020-04-23,9,56,274.0
1152,126,15,70.0,0.05,2020-04-23,15,56,1300.0
1447,126,20,6.0,0.25791719543147207,2020-04-23,6,56,68.0
396,159,18,80.0,0.01,2020-04-23,7,56,665.0
1263,40,26,80.0,0.25791719543147207,2020-04-23,0,56,78.0
1451,148,20,80.0,0.25791719543147207,2020-04-23,5,56,50.0
975,109,2,1000.0,0.5,2020-04-22,8,56,2600.0
1794,112,13,55.0,0.35,2020-04-22,5,56,24.0
777,148,30,10.0,0.14,2020-04-22,4,56,52.0
48,80,31,80.0,0.7,2020-04-22,15,23,156.5
346,148,6,80.0,0.25791719543147207,2020-04-22,4,56,17.0
558,159,28,80.0,0.25791719543147207,2020-04-22,6,56,61.0
1079,170,1,80.0,0.1,2020-04-22,1,1,15.0
1556,17,12,800.0,0.25791719543147207,2020-04-21,12,22,1600.0
1197,123,10,500.0,0.25791719543147207,2020-04-21,15,22,2200.0
910,148,10,460.0,0.3,2020-04-21,1,56,392.0
750,148,2,155.0,0.1,2020-04-21,8,56,613.0
299,126,26,78.0,0.21,2020-04-21,1,56,339.0
1316,159,15,40.0,0.13,2020-04-21,5,56,42.0
621,176,10,38.0,0.09,2020-04-21,5,7,75.0
1189,148,21,30.0,0.13,2020-04-21,7,56,165.0
891,148,7,19.0,0.25791719543147207,2020-04-21,5,56,48.0
1254,184,21,13.0,0.25791719543147207,2020-04-21,15,56,156.5
231,173,18,10.0,0.1,2020-04-21,7,25,84.0
866,72,31,300.0,0.15,2020-04-20,7,20,521.0
391,126,3,91.0,0.14,2020-04-20,15,56,10.0
701,99,20,90.0,0.25,2020-04-20,7,56,58.0
882,66,10,90.0,0.3,2020-04-20,5,32,38.0
1054,21,29,33.0,0.25,2020-04-20,3,5,1.0
1872,148,30,28.0,0.25791719543147207,2020-04-20,6,56,71.0
874,148,15,23.0,0.09,2020-04-20,6,56,50.0
614,148,15,10.0,0.03,2020-04-20,6,56,100.0
731,148,31,80.0,0.6,2020-04-20,5,56,40.5
1051,148,10,80.0,1.0,2020-04-18,8,56,126.0
189,17,18,200.0,0.25791719543147207,2020-04-17,7,22,293.0
393,83,7,140.0,0.35,2020-04-17,7,5,37.0
692,126,25,120.0,0.28,2020-04-17,7,56,110.0
1301,157,24,88.0,0.08,2020-04-17,7,5,335.0
943,157,24,47.0,0.1,2020-04-17,6,5,263.0
1858,164,26,44.0,0.05,2020-04-17,7,46,307.0
887,44,7,40.0,0.25791719543147207,2020-04-17,5,12,34.0
1555,99,12,35.0,0.1,2020-04-17,12,56,478.0
1209,148,20,30.0,0.18,2020-04-17,6,56,100.0
1643,24,28,13.0,0.37,2020-04-17,15,56,1.0
173,148,3,80.0,0.12,2020-04-17,5,56,69.0
475,24,22,80.0,0.38,2020-04-17,4,56,18.0
607,126,12,80.0,0.25791719543147207,2020-04-17,0,56,96.0
793,176,20,80.0,0.25791719543147207,2020-04-17,15,7,59.0
280,24,30,130.0,0.13,2020-04-16,1,56,1.0
632,164,10,65.0,0.18,2020-04-16,5,46,42.0
349,117,20,60.0,0.2,2020-04-16,6,22,76.0
410,176,20,80.0,0.25791719543147207,2020-04-16,4,7,11.0
629,6,20,80.0,0.25791719543147207,2020-04-16,6,56,59.0
687,126,26,80.0,0.25791719543147207,2020-04-16,4,56,16.0
957,113,20,80.0,0.25791719543147207,2020-04-16,15,56,156.5
1285,148,3,80.0,1.0,2020-04-16,3,56,1.0
1508,43,24,80.0,0.25791719543147207,2020-04-16,4,56,2.0
1143,148,24,600.0,0.35,2020-04-15,8,56,1500.0
673,148,2,200.0,0.2,2020-04-15,1,56,288.0
1434,117,26,200.0,0.4,2020-04-15,6,22,19.0
1873,148,12,200.0,0.67,2020-04-15,15,56,423.0
294,148,10,161.0,0.16,2020-04-15,8,56,447.0
53,80,10,100.0,0.25791719543147207,2020-04-15,7,23,160.0
1184,148,13,40.0,0.25,2020-04-15,6,56,72.0
869,148,30,15.0,0.2,2020-04-15,4,56,40.0
1676,176,26,14.0,0.25791719543147207,2020-04-15,5,7,51.0
1663,148,26,13.0,0.25791719543147207,2020-04-15,6,56,34.0
498,145,22,80.0,0.2,2020-04-15,0,56,100.0
1554,80,2,80.0,0.3,2020-04-15,4,23,7.0
1751,148,8,80.0,0.25791719543147207,2020-04-15,11,56,1800.0
1610,148,26,235.0,0.1,2020-04-14,1,56,358.0
1644,176,12,131.0,0.23,2020-04-14,8,7,224.0
539,148,13,58.0,0.3,2020-04-14,5,56,59.0
1718,148,2,45.0,0.35,2020-04-14,5,56,90.0
1460,148,2,21.0,0.25791719543147207,2020-04-14,7,56,132.0
448,148,6,15.0,0.25791719543147207,2020-04-14,8,56,190.0
1823,157,13,10.0,0.25791719543147207,2020-04-14,15,5,5.0
117,148,10,80.0,0.25791719543147207,2020-04-14,15,56,584.0
1322,164,31,80.0,0.25791719543147207,2020-04-14,6,46,134.0
696,40,26,2800.0,0.44,2020-04-13,1,56,1400.0
1869,148,30,100.0,0.1,2020-04-13,5,56,955.0
1080,157,10,70.0,0.1,2020-04-13,5,5,120.0
507,148,18,50.0,0.25,2020-04-13,4,56,12.0
345,176,10,17.0,0.08,2020-04-13,5,7,119.0
1010,155,21,201.0,0.25791719543147207,2020-04-10,15,56,185.0
626,111,31,35.0,0.16,2020-04-10,15,56,3.0
151,157,10,30.0,0.25791719543147207,2020-04-10,5,5,14.0
238,40,25,28.0,0.25791719543147207,2020-04-10,6,56,29.0
1101,24,6,20.0,0.29,2020-04-10,15,56,85.0
1348,148,1,16.0,0.27,2020-04-10,5,56,35.0
113,159,16,6.0,1.0,2020-04-10,15,56,1.0
643,159,21,5.0,0.31,2020-04-10,15,56,156.5
595,99,10,80.0,0.25791719543147207,2020-04-10,6,56,119.0
1831,148,2,1000.0,0.17,2020-04-09,1,56,56.0
1044,92,10,165.0,0.25791719543147207,2020-04-09,9,56,324.0
1133,6,17,150.0,0.1,2020-04-09,5,56,410.0
1127,157,10,136.0,0.31,2020-04-09,5,5,26.0
486,150,6,90.0,0.1,2020-04-09,1,56,689.0
992,148,6,90.0,0.34,2020-04-09,7,56,114.0
351,4,29,40.0,0.32,2020-04-09,5,56,59.0
1006,176,26,36.0,0.15,2020-04-09,5,7,28.0
365,112,6,25.0,0.05,2020-04-09,5,56,137.5
924,176,7,14.0,0.07,2020-04-09,15,7,156.5
952,98,20,8.0,0.04,2020-04-09,15,55,32.0
327,148,3,80.0,0.25791719543147207,2020-04-09,15,56,18.0
529,98,3,80.0,0.3,2020-04-09,5,55,40.0
1854,99,10,80.0,0.25791719543147207,2020-04-09,15,56,217.0
550,148,2,500.0,0.45,2020-04-08,1,56,332.0
1004,17,26,200.0,0.28,2020-04-08,7,22,215.0
1404,148,30,92.0,0.33,2020-04-08,6,56,95.0
1706,148,10,89.0,0.45,2020-04-08,5,56,40.0
918,148,25,86.0,0.4,2020-04-08,6,56,72.0
1700,96,29,80.0,0.35,2020-04-08,6,41,91.0
247,126,20,48.0,0.35,2020-04-08,6,56,64.0
513,126,24,40.0,0.4,2020-04-08,5,56,40.0
1292,148,20,30.0,0.05,2020-04-08,6,56,65.0
136,152,20,25.0,0.25,2020-04-08,15,56,156.5
1750,99,20,21.0,0.1,2020-04-08,6,56,106.0
856,157,25,18.0,0.16,2020-04-08,15,5,23.0
390,176,23,17.0,0.1,2020-04-08,15,7,156.5
649,157,2,11.0,0.1,2020-04-08,5,5,16.0
1507,24,12,4.0,0.12,2020-04-08,4,56,26.0
406,157,10,80.0,0.06,2020-04-08,7,5,314.0
967,139,20,80.0,0.25791719543147207,2020-04-08,6,56,58.0
1322,164,31,80.0,0.1,2020-04-08,6,46,134.0
1465,126,10,80.0,0.25791719543147207,2020-04-08,4,56,35.0
1587,90,10,80.0,0.25791719543147207,2020-04-08,15,36,1.0
1864,126,26,80.0,0.2,2020-04-08,7,56,140.0
1635,24,12,1300.0,0.5,2020-04-07,9,56,902.0
1884,24,12,400.0,0.44,2020-04-07,7,56,319.0
1384,24,15,340.0,0.53,2020-04-07,1,56,438.0
1325,159,24,236.0,0.07,2020-04-07,1,56,319.0
220,148,20,100.0,0.2,2020-04-07,8,56,367.0
1087,148,10,94.0,0.25791719543147207,2020-04-07,15,56,156.5
769,50,26,87.0,0.15,2020-04-07,7,56,85.0
1755,148,15,65.0,0.25791719543147207,2020-04-07,6,56,175.0
130,126,26,60.0,0.1,2020-04-07,7,56,181.0
1000,126,20,53.0,0.08,2020-04-07,2,56,607.0
695,126,21,50.0,0.07,2020-04-07,15,56,190.0
1196,24,13,46.0,0.25791719543147207,2020-04-07,15,56,156.5
1077,150,10,30.0,0.25791719543147207,2020-04-07,6,56,99.0
103,139,29,80.0,0.25791719543147207,2020-04-07,4,56,15.0
1308,150,20,80.0,0.25791719543147207,2020-04-07,2,56,41.0
1019,148,10,100.0,0.33,2020-04-06,8,56,293.0
1359,15,20,100.0,0.2,2020-04-06,4,5,0.7
216,126,20,77.0,0.2,2020-04-06,5,56,75.0
257,157,10,60.0,0.06,2020-04-06,15,5,156.5
1808,24,20,26.0,0.1,2020-04-06,0,56,28.0
369,24,29,24.0,0.14,2020-04-06,6,56,92.0
242,115,30,23.0,0.32,2020-04-06,5,7,21.0
213,176,10,15.0,0.2,2020-04-06,5,7,72.0
1214,40,13,10.0,0.1,2020-04-06,2,56,50.0
179,144,3,80.0,0.25791719543147207,2020-04-06,1,7,25.0
747,24,31,80.0,0.25791719543147207,2020-04-06,7,56,183.0
983,184,6,80.0,0.25791719543147207,2020-04-06,6,56,227.0
106,148,0,40.0,0.25,2020-04-05,15,56,100.0
773,89,2,50.0,0.12,2020-04-04,15,31,348.0
703,157,11,467.0,0.33,2020-04-03,7,5,300.0
1482,148,20,300.0,0.5,2020-04-03,7,56,162.0
995,15,31,167.0,0.42,2020-04-03,15,5,156.5
1027,148,26,147.0,0.37,2020-04-03,8,56,297.0
1731,148,30,140.0,0.25791719543147207,2020-04-03,15,56,225.0
1869,148,30,120.0,0.25791719543147207,2020-04-03,5,56,955.0
1650,80,31,100.0,0.1,2020-04-03,15,23,156.5
98,8,18,75.0,0.07,2020-04-03,5,56,35.0
1390,24,26,60.0,0.13,2020-04-03,7,56,97.0
828,126,10,35.0,0.4,2020-04-03,5,56,40.0
433,148,16,34.0,0.13,2020-04-03,7,56,247.0
244,126,21,24.0,0.08,2020-04-03,8,56,80.0
244,126,21,19.0,0.25791719543147207,2020-04-03,8,56,80.0
1142,176,15,18.0,0.25,2020-04-03,4,7,24.0
73,99,15,17.0,0.25791719543147207,2020-04-03,4,56,14.0
636,126,21,14.0,0.05,2020-04-03,15,56,156.5
436,150,26,12.0,0.25791719543147207,2020-04-03,4,56,4.0
1658,48,31,10.0,0.25,2020-04-03,15,56,156.5
126,112,21,5.0,0.2,2020-04-03,15,56,156.5
56,8,6,80.0,0.25791719543147207,2020-04-03,4,56,16.0
61,148,13,80.0,0.25791719543147207,2020-04-03,5,56,64.0
1020,141,31,80.0,0.25791719543147207,2020-04-03,5,11,41.0
1210,148,13,80.0,0.25791719543147207,2020-04-03,4,56,7.0
1607,126,25,80.0,0.25791719543147207,2020-04-03,5,56,28.0
1612,126,24,80.0,0.5,2020-04-03,6,56,117.0
1024,153,11,700.0,0.35,2020-04-02,1,56,114.0
850,148,1,240.0,0.03,2020-04-02,7,56,1200.0
1355,176,12,196.0,0.54,2020-04-02,6,7,112.0
340,126,11,154.0,0.22,2020-04-02,8,56,549.0
1882,118,11,100.0,0.25,2020-04-02,7,17,109.0
1758,169,30,100.0,0.25791719543147207,2020-04-02,5,50,167.0
791,126,24,90.0,0.2,2020-04-02,7,56,222.0
6,126,26,70.0,0.17,2020-04-02,7,56,253.0
1618,148,26,65.0,0.3,2020-04-02,5,56,68.0
895,126,28,60.0,0.25791719543147207,2020-04-02,5,56,152.0
1609,24,13,59.0,0.25,2020-04-02,0,56,65.0
1440,123,30,40.0,0.25791719543147207,2020-04-02,6,22,122.0
831,24,25,39.0,0.2,2020-04-02,2,56,118.0
397,148,20,35.0,0.25791719543147207,2020-04-02,6,56,102.0
502,148,13,35.0,0.19,2020-04-02,8,56,114.0
585,184,21,30.0,0.25791719543147207,2020-04-02,7,56,50.0
1398,148,16,30.0,0.15,2020-04-02,15,56,151.0
760,148,13,26.0,0.25791719543147207,2020-04-02,5,56,40.0
1659,126,20,23.0,0.07,2020-04-02,5,56,16.0
368,159,7,7.0,0.07,2020-04-02,15,56,2.0
805,17,10,6.0,0.06,2020-04-02,15,22,8.0
1564,150,12,5.0,0.07,2020-04-02,4,56,6.0
108,6,24,80.0,0.5,2020-04-02,15,56,156.5
272,17,26,80.0,0.25791719543147207,2020-04-02,2,22,102.0
1037,148,26,80.0,0.25791719543147207,2020-04-02,6,56,70.0
1605,53,26,80.0,1.0,2020-04-02,15,54,156.5
1805,126,22,80.0,0.25791719543147207,2020-04-02,15,56,156.5
209,148,2,200.0,0.25791719543147207,2020-04-01,5,56,48.0
602,188,31,200.0,0.33,2020-04-01,15,33,156.5
1188,99,15,100.0,0.2,2020-04-01,5,56,75.0
1438,40,20,52.0,0.12,2020-04-01,7,56,159.0
729,18,21,51.0,0.25,2020-04-01,4,17,8.5
505,148,10,50.0,0.2,2020-04-01,6,56,190.0
1807,148,25,46.0,0.13,2020-04-01,6,56,52.0
21,117,10,45.0,0.09,2020-04-01,15,22,143.0
1046,139,30,28.0,0.37,2020-04-01,15,56,156.5
90,173,28,24.0,0.09,2020-04-01,6,25,100.0
403,24,20,20.0,0.2,2020-04-01,4,56,16.0
1178,50,31,18.0,0.25791719543147207,2020-04-01,4,56,11.0
1418,176,10,17.0,0.2,2020-04-01,5,7,50.0
1716,159,20,15.0,0.25,2020-04-01,6,56,46.0
789,148,15,9.0,0.4,2020-04-01,4,56,15.0
422,99,10,80.0,0.25791719543147207,2020-04-01,15,56,156.5
